timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2023-07-05T09:43:24,codecarbon,d6cc4d1d-ca3c-43e3-894f-6e295b2b1d8b,0.030862808227539,1.7470150668157474e-08,5.660583618754679e-07,42.5,0.0,3.0,2.953848905033536e-07,0,5.6481361389160154e-09,3.010330266422696e-07,France,FRA,,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.4,4,Intel(R) Core(TM) i5-8257U CPU @ 1.40GHz,,,,,8.0,machine,N,1.0
2023-07-05T09:43:25,codecarbon,8603a8be-8328-48b8-a13d-69852871ccd9,0.0113840103149414,7.256003377305138e-09,6.373855237799374e-07,42.5,0.0,3.0,1.1699431472354468e-07,0,8.035898208618164e-09,1.2503021293216286e-07,France,FRA,,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.4,4,Intel(R) Core(TM) i5-8257U CPU @ 1.40GHz,,,,,8.0,machine,N,1.0
2023-07-05T09:43:27,codecarbon,e193e4e6-0d34-48b1-b707-05704f593edf,0.0027110576629638,1.8426623368925521e-09,6.796839337153969e-07,42.5,0.0,3.0,2.99620959493849e-08,0,1.789331436157226e-09,3.175142738554213e-08,France,FRA,,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.4,4,Intel(R) Core(TM) i5-8257U CPU @ 1.40GHz,,,,,8.0,machine,N,1.0
2023-07-05T09:55:28,codecarbon,b14489f0-1383-4c76-a661-70141a7e88b7,0.0045909881591796,2.917167078521516e-09,6.354115883938052e-07,42.5,0.0,3.0,4.885130458407933e-08,0,1.415212949117024e-09,5.0266517533196346e-08,France,FRA,,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.4,4,Intel(R) Core(TM) i5-8257U CPU @ 1.40GHz,,,,,8.0,machine,N,1.0
2023-07-05T09:55:41,codecarbon,793760d7-82ee-41ca-b065-798776ea09a4,0.0007791519165039,4.4120768904685986e-10,5.662665774173809e-07,42.5,0.0,3.0,7.380048433939617e-09,0,2.2252400716145838e-10,7.602572441101076e-09,France,FRA,,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.4,4,Intel(R) Core(TM) i5-8257U CPU @ 1.40GHz,,,,,8.0,machine,N,1.0
2023-07-05T09:56:36,codecarbon,d020c0fb-d3aa-41cf-afc1-2e74850de279,0.019590139389038,1.41948307161861e-08,7.245905929658163e-07,42.5,0.0,3.0,2.288884586758084e-07,0,1.5706618626912434e-08,2.445950773027209e-07,France,FRA,,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.4,4,Intel(R) Core(TM) i5-8257U CPU @ 1.40GHz,,,,,8.0,machine,N,1.0
2023-07-05T09:56:37,codecarbon,bd905c37-61c0-4429-996c-3964e21aa4b7,0.0007941722869873,4.3062093370490605e-10,5.422260896794422e-07,42.5,0.0,3.0,7.225241925981311e-09,0,1.9490718841552726e-10,7.420149114396837e-09,France,FRA,,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.4,4,Intel(R) Core(TM) i5-8257U CPU @ 1.40GHz,,,,,8.0,machine,N,1.0
2023-07-05T10:17:10,codecarbon,1161a07e-5637-41eb-8b17-01ce00653117,0.0410828590393066,2.99095094044341e-08,7.280289177493156e-07,42.5,0.0,3.0,4.820815391010708e-07,0,3.329753875732422e-08,5.15379077858395e-07,France,FRA,,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.4,4,Intel(R) Core(TM) i5-8257U CPU @ 1.40GHz,,,,,8.0,machine,N,1.0
2023-07-05T10:17:18,codecarbon,a26563ff-3feb-4591-8835-706bdbdce583,0.1280841827392578,9.298887796666889e-08,7.259981363660431e-07,42.5,0.0,3.0,1.50918894343906e-06,0,9.312828381856285e-08,1.6023172272576228e-06,France,FRA,,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.4,4,Intel(R) Core(TM) i5-8257U CPU @ 1.40GHz,,,,,8.0,machine,N,1.0
2023-07-05T10:17:19,codecarbon,12286973-a4cc-4b3b-8a65-a2cae2a81aba,0.0017938613891601,3.7188932783073855e-10,2.0731218703851386e-07,42.5,0.0,3.0,6.217592292361791e-09,0,1.9053618113199867e-10,6.4081284734937895e-09,France,FRA,,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.4,4,Intel(R) Core(TM) i5-8257U CPU @ 1.40GHz,,,,,8.0,machine,N,1.0
2023-07-05T10:19:39,codecarbon,cdce9493-2d5c-4d44-a734-f865ab56753c,0.0005328655242919,2.8243710643715325e-10,5.300344900571713e-07,42.5,0.0,3.0,4.6976738505893285e-09,0,1.690785090128581e-10,4.8667523596021875e-09,France,FRA,,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.4,4,Intel(R) Core(TM) i5-8257U CPU @ 1.40GHz,,,,,8.0,machine,N,1.0
2023-07-05T10:25:36,codecarbon,b724ef0d-52f6-4311-b8ff-a42e8d5933e0,0.0007936954498291,4.154508762227164e-10,5.234386518307132e-07,42.5,0.0,3.0,6.893111599816216e-09,0,2.656380335489909e-10,7.158749633365207e-09,France,FRA,,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.4,4,Intel(R) Core(TM) i5-8257U CPU @ 1.40GHz,,,,,8.0,machine,N,1.0
2023-07-05T10:25:36,codecarbon,60936bf9-1756-45c2-a7c8-2949f45673db,0.0052001476287841,3.694224158989059e-09,7.104075543049125e-07,42.5,0.0,3.0,5.970183346006608e-08,0,3.954370816548666e-09,6.365620427661474e-08,France,FRA,,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.4,4,Intel(R) Core(TM) i5-8257U CPU @ 1.40GHz,,,,,8.0,machine,N,1.0
2023-07-05T11:20:59,codecarbon,fa19c598-595d-4401-9112-72a868d088ea,0.0438580513000488,3.203274093594816e-08,7.303731010938121e-07,42.5,0.0,3.0,5.158800217840407e-07,0,3.608504931131999e-08,5.519650710953607e-07,France,FRA,,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.4,4,Intel(R) Core(TM) i5-8257U CPU @ 1.40GHz,,,,,8.0,machine,N,1.0
2023-07-05T13:42:49,codecarbon,a326cd75-ec29-4e86-ac66-4d9b82f50539,0.0006508827209472,3.7701839844385775e-10,5.792416764346765e-07,42.5,0.0,3.0,6.282329559326172e-09,0,2.141793568929036e-10,6.496508916219076e-09,France,FRA,,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.4,4,Intel(R) Core(TM) i5-8257U CPU @ 1.40GHz,,,,,8.0,machine,N,1.0
2023-07-05T13:42:58,codecarbon,f6b66cc5-6a81-4656-8594-7b00423475f9,0.0016288757324218,5.210147978862128e-10,3.198615999463311e-07,42.5,0.0,3.0,8.807082970937094e-09,0,1.7066796620686848e-10,8.977750937143962e-09,France,FRA,,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.4,4,Intel(R) Core(TM) i5-8257U CPU @ 1.40GHz,,,,,8.0,machine,N,1.0
2023-07-05T13:42:59,codecarbon,af0f050e-5537-407c-979a-7fc902bf3c7d,0.0006279945373535,3.3818235947026147e-10,5.385116260651313e-07,42.5,0.0,3.0,5.654659536149767e-09,0,1.7265478769938152e-10,5.827314323849149e-09,France,FRA,,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.4,4,Intel(R) Core(TM) i5-8257U CPU @ 1.40GHz,,,,,8.0,machine,N,1.0
2023-07-05T13:43:02,codecarbon,7962ec6a-5d14-4f8b-a19a-cd71a53bf48c,0.0006811618804931,3.971464934613969e-10,5.830427462762029e-07,42.5,0.0,3.0,6.597571902804905e-09,0,2.457698186238605e-10,6.843341721428766e-09,France,FRA,,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.4,4,Intel(R) Core(TM) i5-8257U CPU @ 1.40GHz,,,,,8.0,machine,N,1.0
2023-07-05T13:43:25,codecarbon,fa479c5c-9d4e-4135-a3cc-d628a5b404db,0.0007379055023193,4.4390962733162776e-10,6.015805898402442e-07,42.5,0.0,3.0,7.351901796129015e-09,0,2.9722849527994794e-10,7.649130291408963e-09,France,FRA,,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.4,4,Intel(R) Core(TM) i5-8257U CPU @ 1.40GHz,,,,,8.0,machine,N,1.0
2023-07-05T13:43:36,codecarbon,36725c15-8809-420f-b724-6390fc3b93c4,0.0005631446838378,3.1935719059573286e-10,5.670961650907894e-07,42.5,0.0,3.0,5.339417192671035e-09,0,1.6351540883382159e-10,5.502932601504856e-09,France,FRA,,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.4,4,Intel(R) Core(TM) i5-8257U CPU @ 1.40GHz,,,,,8.0,machine,N,1.0
2023-07-05T13:43:38,codecarbon,a31bea98-8a67-454d-b21b-201d52581038,0.0007939338684082,4.704543453454971e-10,5.925611238738738e-07,42.5,0.0,3.0,7.827579975128174e-09,0,2.789497375488281e-10,8.106529712677001e-09,France,FRA,,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.4,4,Intel(R) Core(TM) i5-8257U CPU @ 1.40GHz,,,,,8.0,machine,N,1.0
2023-07-05T13:44:24,codecarbon,634c2d89-08d3-4078-8bac-44096cab68f4,0.0008840560913085,5.27915694316228e-10,5.971518091513846e-07,42.5,0.0,3.0,8.832414944966636e-09,0,2.642472585042318e-10,9.096662203470868e-09,France,FRA,,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.4,4,Intel(R) Core(TM) i5-8257U CPU @ 1.40GHz,,,,,8.0,machine,N,1.0
2023-07-05T13:50:42,codecarbon,15aae7c4-e8bc-4191-aa03-cd78ac631d90,0.0008938312530517,5.248294120364712e-10,5.87168338816277e-07,42.5,0.0,3.0,8.73671637641059e-09,0,3.0676523844401036e-10,9.0434816148546e-09,France,FRA,,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.4,4,Intel(R) Core(TM) i5-8257U CPU @ 1.40GHz,,,,,8.0,machine,N,1.0
2023-07-05T13:50:45,codecarbon,9e74391c-764a-46dd-b04e-e88ab5384986,0.0025463104248046,1.76298782673147e-09,6.923695593268832e-07,42.5,0.0,3.0,2.8594169351789693e-08,0,1.784364382425944e-09,3.0378533734215633e-08,France,FRA,,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.4,4,Intel(R) Core(TM) i5-8257U CPU @ 1.40GHz,,,,,8.0,machine,N,1.0
2023-07-05T13:50:47,codecarbon,8512d16c-29ce-4480-8ce0-c55b88a7401d,0.000760793685913,4.37243180738555e-10,5.747197812423831e-07,42.5,0.0,3.0,7.315311166975233e-09,0,2.1894772847493486e-10,7.534258895450167e-09,France,FRA,,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.4,4,Intel(R) Core(TM) i5-8257U CPU @ 1.40GHz,,,,,8.0,machine,N,1.0
2023-07-05T13:50:49,codecarbon,e87c6b23-5b0d-413d-a5e4-5eb7fe32ce0b,0.0012822151184082,7.151354194349715e-10,5.577343529709517e-07,42.5,0.0,3.0,1.1807514561547176e-08,0,5.151828130086264e-10,1.2322697374555802e-08,France,FRA,,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.4,4,Intel(R) Core(TM) i5-8257U CPU @ 1.40GHz,,,,,8.0,machine,N,1.0
2023-07-05T13:50:50,codecarbon,29294273-f9fd-4864-819b-e4e80a304801,0.0005288124084472,2.8915736118952443e-10,5.468051743312295e-07,42.5,0.0,3.0,4.829963048299154e-09,0,1.5258789062499999e-10,4.982550938924155e-09,France,FRA,,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.4,4,Intel(R) Core(TM) i5-8257U CPU @ 1.40GHz,,,,,8.0,machine,N,1.0
2023-07-05T13:50:54,codecarbon,cc7e7401-ae8d-455e-839f-8b40fe7a6b7c,0.0007069110870361,4.163310239712397e-10,5.88943972737493e-07,42.5,0.0,3.0,6.915628910064697e-09,0,2.582867940266927e-10,7.1739157040913915e-09,France,FRA,,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.4,4,Intel(R) Core(TM) i5-8257U CPU @ 1.40GHz,,,,,8.0,machine,N,1.0
2023-07-05T13:50:57,codecarbon,cae37168-389a-4324-af2d-39e0525b4a1d,0.0007038116455078,4.049390679597855e-10,5.753514744241192e-07,42.5,0.0,3.0,6.7636370658874516e-09,0,2.139806747436524e-10,6.9776177406311045e-09,France,FRA,,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.4,4,Intel(R) Core(TM) i5-8257U CPU @ 1.40GHz,,,,,8.0,machine,N,1.0
2023-07-05T13:51:00,codecarbon,96a235f6-5638-42bb-95b5-a46cc253dad2,0.0008027553558349,4.693339826001063e-10,5.846538166188168e-07,42.5,0.0,3.0,7.824765311347115e-09,0,2.624591191609701e-10,8.087224430508086e-09,France,FRA,,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.4,4,Intel(R) Core(TM) i5-8257U CPU @ 1.40GHz,,,,,8.0,machine,N,1.0
2023-07-05T13:51:38,codecarbon,526ef3c7-8a61-4a27-b099-f495e162ebbd,0.0013790130615234,8.219888152016535e-10,5.960703623021362e-07,42.5,0.0,3.0,1.3600455390082466e-08,0,5.634625752766928e-10,1.416391796535916e-08,France,FRA,,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.4,4,Intel(R) Core(TM) i5-8257U CPU @ 1.40GHz,,,,,8.0,machine,N,1.0
2023-07-05T13:53:43,codecarbon,b7794687-7908-4c13-ab6e-425c3fa1ea51,0.0012569427490234,7.024040246009828e-10,5.588194252655539e-07,42.5,0.0,3.0,1.1618932088216148e-08,0,4.84387079874674e-10,1.210331916809082e-08,France,FRA,,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.4,4,Intel(R) Core(TM) i5-8257U CPU @ 1.40GHz,,,,,8.0,machine,N,1.0
2023-07-05T13:53:47,codecarbon,c7e5954d-527d-44e3-9160-c84182855c76,0.0009872913360595,6.17879093223147e-10,6.258325892833186e-07,42.5,0.0,3.0,1.0189082887437607e-08,0,4.57763671875e-10,1.0646846559312609e-08,France,FRA,,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.4,4,Intel(R) Core(TM) i5-8257U CPU @ 1.40GHz,,,,,8.0,machine,N,1.0
2023-07-05T13:53:50,codecarbon,d7ae2311-9b67-4160-bc0a-e1055419c8fc,0.0014891624450683,9.3776091337204e-10,6.297237191802756e-07,42.5,0.0,3.0,1.592536767323812e-08,0,2.3345152537028003e-10,1.6158819198608402e-08,France,FRA,,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.4,4,Intel(R) Core(TM) i5-8257U CPU @ 1.40GHz,,,,,8.0,machine,N,1.0
2023-07-05T13:53:51,codecarbon,ec0a3827-efb9-467e-ba05-0048198f2a03,0.0015680789947509,1.0021923406918844e-09,6.391210800263544e-07,42.5,0.0,3.0,1.6904870669047042e-08,0,3.641843795776367e-10,1.7269055048624676e-08,France,FRA,,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.4,4,Intel(R) Core(TM) i5-8257U CPU @ 1.40GHz,,,,,8.0,machine,N,1.0
2023-07-05T13:53:53,codecarbon,0cb6f593-3b98-4272-8ce8-f7c0b765d0af,0.0012619495391845,7.80481585462888e-10,6.184728954909e-07,42.5,0.0,3.0,1.3197958469390871e-08,0,2.5073687235514323e-10,1.3448695341746013e-08,France,FRA,,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.4,4,Intel(R) Core(TM) i5-8257U CPU @ 1.40GHz,,,,,8.0,machine,N,1.0
2023-07-05T13:53:54,codecarbon,9b2f9f96-c4b7-4468-9ef1-07b42f7abeb7,0.0068740844726562,4.871944480472142e-09,7.087408512146999e-07,42.5,0.0,3.0,7.949736383226185e-08,0,4.452466964721681e-09,8.394983079698354e-08,France,FRA,,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.4,4,Intel(R) Core(TM) i5-8257U CPU @ 1.40GHz,,,,,8.0,machine,N,1.0
2023-07-05T13:53:56,codecarbon,51d209c6-606c-4c39-9ffb-97fec64ef29f,0.000809907913208,4.772149562173421e-10,5.892212539659178e-07,42.5,0.0,3.0,7.934537198808459e-09,0,2.8848648071289045e-10,8.22302367952135e-09,France,FRA,,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.4,4,Intel(R) Core(TM) i5-8257U CPU @ 1.40GHz,,,,,8.0,machine,N,1.0
2023-07-05T13:53:57,codecarbon,fa04ec05-9f99-4758-868a-c3f4c4af3db9,0.000809907913208,3.6762887464629277e-10,4.539144125535604e-07,42.5,0.0,3.0,6.124708387586806e-09,0,2.100070317586263e-10,6.334715419345432e-09,France,FRA,,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.4,4,Intel(R) Core(TM) i5-8257U CPU @ 1.40GHz,,,,,8.0,machine,N,1.0
2023-07-05T14:10:28,codecarbon,5197e13a-e305-454b-b1bf-d127b25e050c,0.0010910034179687,6.68754707839754e-10,6.129721473144912e-07,42.5,0.0,3.0,1.1072887314690486e-08,0,4.50611114501953e-10,1.1523498429192441e-08,France,FRA,,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.4,4,Intel(R) Core(TM) i5-8257U CPU @ 1.40GHz,,,,,8.0,machine,N,1.0
2023-07-05T14:10:33,codecarbon,00b8f1f2-a0d3-4858-a035-dee9d532c047,0.0006990432739257,4.164751529693604e-10,5.957787858117326e-07,42.5,0.0,3.0,6.907184918721517e-09,0,2.6921431223551435e-10,7.1763992309570325e-09,France,FRA,,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.4,4,Intel(R) Core(TM) i5-8257U CPU @ 1.40GHz,,,,,8.0,machine,N,1.0
2023-07-05T14:10:35,codecarbon,8e23bf99-3d77-43b0-9f0a-f01d9cb4f4b1,0.0007240772247314,4.3374949382411116e-10,5.99037615062379e-07,42.5,0.0,3.0,7.21398327085707e-09,0,2.6007493336995445e-10,7.474058204227025e-09,France,FRA,,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.4,4,Intel(R) Core(TM) i5-8257U CPU @ 1.40GHz,,,,,8.0,machine,N,1.0
2023-07-05T14:10:37,codecarbon,d2af6c7f-e5ba-4317-96d5-8949ab042bbd,0.0006608963012695,3.8527987261613206e-10,5.829656965488215e-07,42.5,0.0,3.0,6.408989429473877e-09,0,2.2987524668375646e-10,6.638864676157633e-09,France,FRA,,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.4,4,Intel(R) Core(TM) i5-8257U CPU @ 1.40GHz,,,,,8.0,machine,N,1.0
2023-07-05T14:10:38,codecarbon,fa9ebcc6-faad-4615-89af-225491fd88e6,0.0012087821960449,7.542097516854605e-10,6.239418103221565e-07,42.5,0.0,3.0,1.2547771135965984e-08,0,4.482269287109376e-10,1.2995998064676922e-08,France,FRA,,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.4,4,Intel(R) Core(TM) i5-8257U CPU @ 1.40GHz,,,,,8.0,machine,N,1.0
2023-07-05T14:10:39,codecarbon,3042bf2b-52ce-4a6c-bdfc-7ccbe0e44341,0.000540018081665,3.0999457087781696e-10,5.740447985038019e-07,42.5,0.0,3.0,5.136761400434706e-09,0,2.0484129587809246e-10,5.3416026963127984e-09,France,FRA,,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.4,4,Intel(R) Core(TM) i5-8257U CPU @ 1.40GHz,,,,,8.0,machine,N,1.0
2023-07-05T14:10:43,codecarbon,7d417c17-a525-4e0e-afe9-36949d27c8fc,0.0007171630859375,3.9227108988496997e-10,5.469761307808807e-07,42.5,0.0,3.0,6.515946653154162e-09,0,2.433856328328451e-10,6.7593322859870074e-09,France,FRA,,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.4,4,Intel(R) Core(TM) i5-8257U CPU @ 1.40GHz,,,,,8.0,machine,N,1.0
2023-07-05T14:13:13,codecarbon,e78229d0-67c5-4a4b-8f8e-f64a3e951313,0.0007448196411132,4.331845081514783e-10,5.815965157739367e-07,42.5,0.0,3.0,7.247759236229791e-09,0,2.1656354268391923e-10,7.46432277891371e-09,France,FRA,,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.4,4,Intel(R) Core(TM) i5-8257U CPU @ 1.40GHz,,,,,8.0,machine,N,1.0
2023-07-05T14:17:01,codecarbon,438d1317-37b8-414f-a10a-bfb68688d18d,0.0007309913635253,4.3889393819703004e-10,6.004091978328622e-07,42.5,0.0,3.0,7.284349865383571e-09,0,2.783536911010742e-10,7.562703556484646e-09,France,FRA,,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.4,4,Intel(R) Core(TM) i5-8257U CPU @ 1.40GHz,,,,,8.0,machine,N,1.0
2023-07-05T14:17:05,codecarbon,7e2f6aae-8a32-46b0-9790-1954376bcbd1,0.0007009506225585938,4.184487593836255e-10,5.969732330876795e-07,42.5,0.0,3.0,6.9437755478752985e-09,0,2.666314442952474e-10,7.210406992170546e-09,France,FRA,,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.2.4,4,Intel(R) Core(TM) i5-8257U CPU @ 1.40GHz,,,,,8.0,machine,N,1.0
